"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","population","urban_pop","pct_urban_pop","median_hh_income_21","url"
"1","CA","California",31687,"06037",2020,"los angeles county","General Purpose",52768946000,5617736000,11560668000,0,25921499000,0,37390440000,0,2072486000,28398515000,29454082000,-33831196000,10014042,9924789,0.991090481344684,77356,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Los%20Angeles%20County/CA%20Los%20Angeles%20County%202020.pdf"
"2","CA","California",31687,"06037",2021,"los angeles county","General Purpose",64141944000,6834441000,17394887000,0,29368129000,0,41203426000,0,2305374000,32179943000,31698208000,-35003556000,10014042,9924789,0.991090481344684,77356,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Los%20Angeles%20County/CA%20Los%20Angeles%20County%202021.pdf"
"3","CA","California",31687,"06037",2022,"los angeles county","General Purpose",54844462000,8634894000,7030463000,0,26997560000,0,48205324000,7427935000,2307992000,30987889000,33326577000,-33200043000,10014042,9924789,0.991090481344684,77356,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Los%20Angeles%20County/CA%20Los%20Angeles%20County%202022.pdf"
"4","IL","Illinois",1035781,"17031",2020,"cook county","General Purpose",21176754633,1385238463,13580982590,0,1900989370,0,4885774017,0,122331764,5655529321,6061200953,-15644347985,5275522,5272651,0.999452188884514,72063,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Cook%20County/IL%20Cook%20County%202020.pdf"
"5","IL","Illinois",1035781,"17031",2021,"cook county","General Purpose",23004219360,1740684456,14984908546,0,2105154520,0,5642933604,0,119196084,6636292827,6797965119,-15516699569,5275522,5272651,0.999452188884514,72063,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Cook%20County/IL%20Cook%20County%202021.pdf"
"6","IL","Illinois",1035781,"17031",2022,"cook county","General Purpose",19531125441,2561432196,10837262892,0,1978062391,0,7405552453,5233687434,115773815,6881055379,7984980380,-14600046550,5275522,5272651,0.999452188884514,72063,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IL/Cook%20County/IL%20Cook%20County%202022.pdf"
"7","TX","Texas",1265423,"48201",2020,"harris county","General Purpose",8947139580,660408855,470596852,134778,2733774269,0,20564102118,0,48806862,3599520889,4137326161,-690677178,4731129,4677507,0.988662786703853,63539,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202020.pdf"
"8","TX","Texas",1265423,"48201",2021,"harris county","General Purpose",10515266381,1035427458,725190179,114259,3473489714,0,21172043513,0,47393178,4496693342,4159884770,0,4731129,4677507,0.988662786703853,63539,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202021.pdf"
"9","TX","Texas",1265423,"48201",2022,"harris county","General Purpose",10592080708,1265164404,0,253423134,3922333666,0,21827793919,2566935622,52367328,4590488836,4479142642,0,4731129,4677507,0.988662786703853,63539,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202022.pdf"
"10","AZ","Arizona",31617,"04013",2020,"maricopa county","General Purpose",2834203888,553067960,1876917812,0,3209316,16637315,6308842833,0,0,2226634981,2499817863,-719229338,4420574,4318689,0.976953414131397,76230,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Maricopa%20County/AZ%20Maricopa%20County%202020.pdf"
"11","AZ","Arizona",31617,"04013",2021,"maricopa county","General Purpose",3153531275,759547144,2061212073,0,6798975,18133053,6798224324,0,0,2563125904,2918143070,0,4420574,4318689,0.976953414131397,76230,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Maricopa%20County/AZ%20Maricopa%20County%202021.pdf"
"12","AZ","Arizona",31617,"04013",2022,"maricopa county","General Purpose",3610787387,1051665015,1626366174,0,0,49909693,8144014585,3942456333,0,2534230280,3045885768,-109817297,4420574,4318689,0.976953414131397,76230,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/Maricopa%20County/AZ%20Maricopa%20County%202022.pdf"
"13","CA","California",31710,"06073",2020,"san diego county","General Purpose",6570540000,945099000,3790434000,0,106033000,0,8897009000,0,128010000,5176994000,5306058000,0,3298635,3153671,0.956053627046832,90756,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Diego%20County/CA%20San%20Diego%20County%202020.pdf"
"14","CA","California",31710,"06073",2021,"san diego county","General Purpose",7621970000,1342602000,4478532000,0,92006000,0,9566441000,0,140382000,5889572000,5933947000,0,3298635,3153671,0.956053627046832,90756,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Diego%20County/CA%20San%20Diego%20County%202021.pdf"
"15","CA","California",31710,"06073",2022,"san diego county","General Purpose",5680147000,1535468000,2246673000,0,71147000,0,10423386000,5470933000,138845000,5340993000,6027232000,-1099216000,3298635,3153671,0.956053627046832,90756,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Diego%20County/CA%20San%20Diego%20County%202022.pdf"
"16","CA","California",31700,"06059",2020,"orange county","General Purpose",7044193000,890891000,4125372000,0,328412000,0,9724166000,0,184050000,4484712000,4801992000,0,3186979,3179027,0.997501717138026,100210,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Orange%20County/CA%20Orange%20County%202020.pdf"
"17","CA","California",31700,"06059",2021,"orange county","General Purpose",6559088000,993231000,3547702000,0,305411000,0,10340300000,0,189566000,4777762000,5596641000,0,3186979,3179027,0.997501717138026,100210,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Orange%20County/CA%20Orange%20County%202021.pdf"
"18","CA","California",31700,"06059",2022,"orange county","General Purpose",5472509000,994260000,2048680000,0,233049000,0,11810759000,6205957000,NA,4260936000,5644596000,-1048893000,3186979,3179027,0.997501717138026,100210,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Orange%20County/CA%20Orange%20County%202022.pdf"
"19","FL","Florida",69702,"12086",2020,"miami-dade county","General Purpose",27654208000,1937708000,4414212000,0,692290000,0,29642725000,0,823163000,10059397000,9453906000,0,2701762,2678436,0.991364540317503,58905,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami-Dade%20County/FL%20Miami-Dade%20County%202020.pdf"
"20","FL","Florida",69702,"12086",2021,"miami-dade county","General Purpose",25973866000,1896558000,1434132000,36837000,745948000,0,30916783000,0,872382000,10107900000,10375967000,0,2701762,2678436,0.991364540317503,58905,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami-Dade%20County/FL%20Miami-Dade%20County%202021.pdf"
"21","FL","Florida",69702,"12086",2022,"miami-dade county","General Purpose",29220400000,1956925000,3979267000,0,734469000,0,33909302000,7907410000,1042356000,10728098000,12023119000,0,2701762,2678436,0.991364540317503,58905,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Miami-Dade%20County/FL%20Miami-Dade%20County%202022.pdf"
"22","TX","Texas",38622,"48113",2020,"dallas county","General Purpose",942867000,285802000,156475000,0,228011000,0,2327500000,0,40641000,1018668000,1062432000,-123646,2611491,2598426,0.994217419368909,63549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202020.pdf"
"23","TX","Texas",38622,"48113",2021,"dallas county","General Purpose",1211575000,465875000,246648000,0,194549000,0,2667309000,0,40447000,1050839000,1153142000,0,2611491,2598426,0.994217419368909,63549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202021.pdf"
"24","TX","Texas",38622,"48113",2022,"dallas county","General Purpose",1211575000,479961000,246648000,0,194549000,0,2667309000,1684411000,40447000,1050839000,1153142000,-83858,2611491,2598426,0.994217419368909,63549,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202022.pdf"
"25","CA","California",149444,"06065",2020,"riverside county","General Purpose",8461146000,1486004000,3517404000,0,60350000,143000,9090883000,0,279952000,5945935000,5091044000,-2706020000,2418177,2285826,0.945265147207513,78690,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Riverside%20County/CA%20Riverside%20County%202020.pdf"
"26","CA","California",149444,"06065",2021,"riverside county","General Purpose",8050732000,1482611000,2983082000,0,187718000,0,9381070000,0,310705000,4926875000,5709720000,0,2418177,2285826,0.945265147207513,78690,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Riverside%20County/CA%20Riverside%20County%202021.pdf"
"27","CA","California",149444,"06065",2022,"riverside county","General Purpose",7049200000,1973941000,1289767000,1509000,192288000,0,10349937000,4161296000,316278000,5323639000,5768086000,0,2418177,2285826,0.945265147207513,78690,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Riverside%20County/CA%20Riverside%20County%202022.pdf"
"28","WA","Washington",42969,"53033",2020,"king county","General Purpose",7102405000,890960000,451611000,76450000,106619000,0,14914538000,0,208868000,4263206000,5016201000,1553755000,2269667,2194904,0.9670565169022,110351,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202020.pdf"
"29","WA","Washington",42969,"53033",2021,"king county","General Purpose",7316533000,1104880000,105494000,0,106488000,0,17781704000,0,208786000,4139998000,5456853000,2420230000,2269667,2194904,0.9670565169022,110351,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202021.pdf"
"30","WA","Washington",42969,"53033",2022,"king county","General Purpose",7371622000,1086659000,230533000,479882000,92158000,0,17890845000,7004417000,212673000,4819081000,5508067000,2389775000,2269667,2194904,0.9670565169022,110351,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202022.pdf"
"31","NV","Nevada",82176,"32003",2020,"clark county","General Purpose",11263235204,925452056,2971365931,0,683532382,0,20823998043,0,303849498,4770538170,5146232160,0,2265469,2236714,0.987310750438873,63735,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202020.pdf"
"32","NV","Nevada",82176,"32003",2021,"clark county","General Purpose",11138242764,795343332,3013888321,0,798014345,0,21082714691,0,303480641,5116349531,5589279066,0,2265469,2236714,0.987310750438873,63735,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202021.pdf"
"33","NV","Nevada",82176,"32003",2022,"clark county","General Purpose",9487340495,884775706,1909884763,0,724613280,24683415,21689836959,6965083255,307613570,3474391296,4776029994,190796550,2265469,2236714,0.987310750438873,63735,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NV/Clark%20County/NV%20Clark%20County%202022.pdf"
"34","CA","California",31709,"06071",2020,"san bernardino county","General Purpose",4697075000,855666000,2236518000,0,8506000,0,7610809000,4809570000,244389000,4628342000,5011731000,-297415000,2181662,2064249,0.94618532544574,74218,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Bernardino%20County/CA%20San%20Bernardino%20County%202020.pdf"
"35","CA","California",31709,"06071",2021,"san bernardino county","General Purpose",5537452000,696244000,3317265000,0,0,0,8000033000,5287235000,260905000,5014655000,5477185000,0,2181662,2064249,0.94618532544574,74218,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Bernardino%20County/CA%20San%20Bernardino%20County%202021.pdf"
"36","CA","California",31709,"06071",2022,"san bernardino county","General Purpose",3614078000,937837000,1065771000,0,0,0,8992798000,6021225000,283861000,4578231000,5598444000,0,2181662,2064249,0.94618532544574,74218,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/San%20Bernardino%20County/CA%20San%20Bernardino%20County%202022.pdf"
"37","TX","Texas",38644,"48439",2020,"tarrant county","General Purpose",908700000,186900000,227323000,0,184230000,0,1108001000,0,50367000,717381000,816457000,-272985000,2110608,2084718,0.987718417162567,71399,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202020.pdf"
"38","TX","Texas",38644,"48439",2021,"tarrant county","General Purpose",1110277000,319710000,290929000,0,213391000,0,1315171000,0,50555000,788728000,898917000,-173152000,2110608,2084718,0.987718417162567,71399,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202021.pdf"
"39","TX","Texas",38644,"48439",2022,"tarrant county","General Purpose",1200856000,462047000,28589000,0,222716000,0,1741510000,1227712000,50152000,761000000,896004000,-61885000,2110608,2084718,0.987718417162567,71399,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202022.pdf"
"40","TX","Texas",38615,"48029",2020,"bexar county","General Purpose",3027051150,188401051,117083764,0,216578397,0,3227931573,0,50666275,874696720,869968776,-1231755898,2009322,1914732,0.952923470779227,63014,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Bexar%20County/TX%20Bexar%20County%202020.pdf"
"41","TX","Texas",38615,"48029",2021,"bexar county","General Purpose",3218500283,375851658,166644668,0,227493053,0,3306816270,0,51261761,879279344,819459722,-1272442562,2009322,1914732,0.952923470779227,63014,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Bexar%20County/TX%20Bexar%20County%202021.pdf"
"42","TX","Texas",38615,"48029",2022,"bexar county","General Purpose",3217678883,509065799,0,55969325,187140419,0,3660014669,1486619566,55473211,878555086,999154173,0,2009322,1914732,0.952923470779227,63014,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Bexar%20County/TX%20Bexar%20County%202022.pdf"
"43","FL","Florida",68695,"12011",2020,"broward county","General Purpose",7728588000,587100000,1835950000,0,315136000,0,12958706000,0,140153000,3040683000,3660292000,34039000,1944376,1944223,0.999921825779492,65536,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Broward%20County/FL%20Broward%20County%202020.pdf"
"44","FL","Florida",68695,"12011",2021,"broward county","General Purpose",6436431000,725175000,571574000,0,312871000,0,13464529000,0,143699000,2929638000,3569531000,0,1944376,1944223,0.999921825779492,65536,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Broward%20County/FL%20Broward%20County%202021.pdf"
"45","FL","Florida",68695,"12011",2022,"broward county","General Purpose",8022241000,461209000,1505308000,0,312736000,0,15540855000,2193800000,148085000,3226445000,4037270000,671721000,1944376,1944223,0.999921825779492,65536,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Broward%20County/FL%20Broward%20County%202022.pdf"
"46","CA","California",31546,"06085",2020,"santa clara county","General Purpose",10454942000,1698043000,4369993000,0,1193745000,0,8396243000,0,336638000,6863789000,7052128000,-3604250000,1936274,1910722,0.98681116524184,141161,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Clara%20County/CA%20Santa%20Clara%20County%202020.pdf"
"47","CA","California",31546,"06085",2021,"santa clara county","General Purpose",11018099000,2024400000,4769151000,0,1088627000,0,8801078000,0,396141000,7525256000,7369719000,-4093563000,1936274,1910722,0.98681116524184,141161,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Clara%20County/CA%20Santa%20Clara%20County%202021.pdf"
"48","CA","California",31546,"06085",2022,"santa clara county","General Purpose",10216977000,2188366000,2989893000,0,867326000,0,10557284000,6440943000,420151000,7232097000,8175440000,0,1936274,1910722,0.98681116524184,141161,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Santa%20Clara%20County/CA%20Santa%20Clara%20County%202022.pdf"
"49","MI","Michigan",40867,"26163",2020,"wayne county","General Purpose",1812948420,331168554,547323476,0,91675340,0,2851979979,0,22332762,776082084,1084737794,0,1793549,1777476,0.991031807672,52644,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Wayne%20Charter%20County/MI%20Wayne%20Charter%20County%202020.pdf"
"50","MI","Michigan",40867,"26163",2021,"wayne county","General Purpose",1833822081,492542009,419609419,0,74938340,0,3250602007,0,21797298,881524450,1129125590,0,1793549,1777476,0.991031807672,52644,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Wayne%20Charter%20County/MI%20Wayne%20Charter%20County%202021.pdf"
"51","MI","Michigan",40867,"26163",2022,"wayne county","General Purpose",2118429006,623396057,563847992,0,75074340,0,3666528737,2010651719,22336965,846795263,1113482231,10038820,1793549,1777476,0.991031807672,52644,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/Wayne%20Charter%20County/MI%20Wayne%20Charter%20County%202022.pdf"
"52","CA","California",149446,"06001",2020,"alameda county","General Purpose",4327169000,921772000,1785396000,0,173413000,0,6519073000,0,84391000,3251961000,3470053000,485135000,1682331,1674100,0.995094370800896,108971,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Alameda%20County/CA%20Alameda%20County%202020.pdf"
"53","CA","California",149446,"06001",2021,"alameda county","General Purpose",4361821000,945759000,1843225000,0,92241000,0,6202654000,0,105925000,3483659000,3941250000,0,1682331,1674100,0.995094370800896,108971,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Alameda%20County/CA%20Alameda%20County%202021.pdf"
"54","CA","California",149446,"06001",2022,"alameda county","General Purpose",3481817000,1190054000,542754000,0,64962000,320915000,7227137000,4245432000,103652000,3392909000,3848856000,1206000000,1682331,1674100,0.995094370800896,108971,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Alameda%20County/CA%20Alameda%20County%202022.pdf"
"55","CA","California",1267172,"06067",2020,"sacramento county","General Purpose",5697591000,359159000,1843333000,0,135237000,0,6112564000,0,140277000,3453455000,3562287000,0,1585046,1547026,0.976007772600951,79611,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sacramento%20County/CA%20Sacramento%20County%202020.pdf"
"56","CA","California",1267172,"06067",2021,"sacramento county","General Purpose",6246742000,722122000,2389783000,0,162324000,0,6520997000,0,150025000,3584057000,3732809000,0,1585046,1547026,0.976007772600951,79611,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sacramento%20County/CA%20Sacramento%20County%202021.pdf"
"57","CA","California",1267172,"06067",2022,"sacramento county","General Purpose",4539311000,757014000,403532000,0,147206000,0,7513908000,2732053000,151290000,3268277000,4094287000,0,1585046,1547026,0.976007772600951,79611,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/Sacramento%20County/CA%20Sacramento%20County%202022.pdf"
"58","NY","New York",36008,"36103",2020,"suffolk county","General Purpose",12322349989,614044114,1104493609,0,6901030000,0,5650975783,0,511243404,3579014653,3589705708,0,1525936,1495948,0.980358079060501,112681,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Suffolk%20County/NY%20Suffolk%20County%202020.pdf"
"59","NY","New York",36008,"36103",2021,"suffolk county","General Purpose",10612203516,769874403,153186365,0,6543850000,0,5668045488,0,1071669280,3283107373,3761936700,-7782404599,1525936,1495948,0.980358079060501,112681,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Suffolk%20County/NY%20Suffolk%20County%202021.pdf"
"60","NY","New York",36008,"36103",2022,"suffolk county","General Purpose",8777884761,1060478347,48109340,177784424,4723930000,0,6748895549,2768267000,387384559,3045689813,3998664007,0,1525936,1495948,0.980358079060501,112681,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Suffolk%20County/NY%20Suffolk%20County%202022.pdf"
"61","FL","Florida",1266402,"12099",2020,"palm beach county","General Purpose",4197746860,398776095,1867489307,0,447740399,0,6938548797,0,210094621,2768867581,2731751287,-996472373,1492198,1479525,0.991511810485387,70024,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Palm%20Beach%20County/FL%20Palm%20Beach%20County%202020.pdf"
"62","FL","Florida",1266402,"12099",2021,"palm beach county","General Purpose",2867589031,406205108,572344587,0,435910997,0,7347239518,0,223999139,2537122095,3078026083,0,1492198,1479525,0.991511810485387,70024,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Palm%20Beach%20County/FL%20Palm%20Beach%20County%202021.pdf"
"63","FL","Florida",1266402,"12099",2022,"palm beach county","General Purpose",3594364662,307663661,1539693692,0,395323262,0,7912548662,2438920978,235370539,2659504191,3322547956,-512703748,1492198,1479525,0.991511810485387,70024,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Palm%20Beach%20County/FL%20Palm%20Beach%20County%202022.pdf"
"64","FL","Florida",32237,"12057",2020,"hillsborough county","General Purpose",3229923000,478744000,1266841000,0,116670000,0,12562151000,0,60996000,2324477000,2543904000,1525682000,1459773,1406155,0.963276890342398,65818,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hillsborough%20County/FL%20Hillsborough%20County%202020.pdf"
"65","FL","Florida",32237,"12057",2021,"hillsborough county","General Purpose",2651501000,433628000,398407000,0,140126000,0,13297672000,0,62553000,2384317000,2935269000,0,1459773,1406155,0.963276890342398,65818,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hillsborough%20County/FL%20Hillsborough%20County%202021.pdf"
"66","FL","Florida",32237,"12057",2022,"hillsborough county","General Purpose",3375581000,595303000,1040344000,0,142427000,0,13777939000,3807687000,63989000,2615067000,2992868000,2183703000,1459773,1406155,0.963276890342398,65818,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Hillsborough%20County/FL%20Hillsborough%20County%202022.pdf"
"67","FL","Florida",32251,"12095",2020,"orange county","General Purpose",3034626323,272763331,1287393180,0,42748723,171947,9564794868,0,96177525,2545112534,2730260273,0,1429901,1396338,0.97652296511384,64579,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Orange%20County/FL%20Orange%20County%202020.pdf"
"68","FL","Florida",32251,"12095",2021,"orange county","General Purpose",2535663033,547868101,412121992,0,39509605,1672149,10138066858,0,96931109,2782752215,3161702697,291375361,1429901,1396338,0.97652296511384,64579,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Orange%20County/FL%20Orange%20County%202021.pdf"
"69","FL","Florida",32251,"12095",2022,"orange county","General Purpose",3343687424,662386311,1058941820,0,81132926,0,10736273561,3253209608,95319372,3022179615,3460872047,522877675,1429901,1396338,0.97652296511384,64579,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/Orange%20County/FL%20Orange%20County%202022.pdf"
"70","NY","New York",43010,"36059",2020,"nassau county","General Purpose",14455591000,831739000,918259000,0,6311284000,0,5335774000,0,465132000,3804405000,3431196000,0,1395777,1389785,0.995709190742914,125118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202020.pdf"
"71","NY","New York",43010,"36059",2021,"nassau county","General Purpose",14266585000,914106000,145322000,0,6580900000,0,6161833000,0,865455000,3451734000,3720412000,-10781187000,1395777,1389785,0.995709190742914,125118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202021.pdf"
"72","NY","New York",43010,"36059",2022,"nassau county","General Purpose",14209896000,731113000,49644000,135249000,6777227000,0,7101918000,2695126000,460423000,3023249000,3803833000,-10047208000,1395777,1389785,0.995709190742914,125118,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/Nassau%20County/NY%20Nassau%20County%202022.pdf"
"73","OH","Ohio",196354,"39049",2020,"franklin county","General Purpose",1539152000,119288000,485833000,0,330467000,1265000,3085636000,0,64635000,1358038000,1407426000,-210155000,1323800,1305636,0.986273678867086,66056,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202020.pdf"
"74","OH","Ohio",196354,"39049",2021,"franklin county","General Purpose",1213345000,227954000,393456000,0,0,46762000,3404567000,0,66892000,1053702000,1507973000,76890000,1323800,1305636,0.986273678867086,66056,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202021.pdf"
"75","OH","Ohio",196354,"39049",2022,"franklin county","General Purpose",1134673000,333895000,235764000,0,0,79476000,3608995000,2289645000,71033000,1355679000,1560390000,167923000,1323800,1305636,0.986273678867086,66056,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/Franklin%20County/OH%20Franklin%20County%202022.pdf"
"76","TX","Texas",1268559,"48453",2020,"travis county","General Purpose",2724331272,145211872,172394620,0,1125420726,0,2937537197,0,42497620,937768731,990562635,0,1290209,1224251,0.948893494591486,84519,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202020.pdf"
"77","TX","Texas",1268559,"48453",2021,"travis county","General Purpose",2765955695,265688998,248672256,0,947786046,0,3303103441,0,43864970,958672538,1099473275,0,1290209,1224251,0.948893494591486,84519,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202021.pdf"
"78","TX","Texas",1268559,"48453",2022,"travis county","General Purpose",2193577570,382030994,0,39569661,650170983,0,3615242473,1389078683,46014831,875591410,1043089696,0,1290209,1224251,0.948893494591486,84519,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202022.pdf"
"79","MN","Minnesota",1266941,"27053",2020,"hennepin county","General Purpose",3494379106,473163198,839268166,0,145819803,0,4573737516,0,154141727,3473923249,3366383989,0,1281568,1250960,0.976119041952613,84220,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Hennepin%20County/MN%20Hennepin%20County%202020.pdf"
"80","MN","Minnesota",1266941,"27053",2021,"hennepin county","General Purpose",3292065967,527946131,594886582,0,150763144,0,4813753587,0,182860534,3187218746,3491919768,-671989925,1281568,1250960,0.976119041952613,84220,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/Hennepin%20County/MN%20Hennepin%20County%202021.pdf"
